identifier_Id,identifier_fips,identifier_apn,identifier_attomId,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N1,location_geoIdV4_N2,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,vintage_lastModified,vintage_pubDate,location_geoIdV4_N4,location_geoIdV4_N3
36715766,36061,00802-00318B,36715766,US,NY,109 W 26TH ST RM 8B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"109 W 26TH ST RM 8B, NEW YORK, NY 10001",10001,6822,C005,Rooftop,40.745256,-73.991913,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36726809,36061,00801-1110,36726809,US,NY,150 W 26TH ST APT 403,"NEW YORK, NY 10001",NEW YORK,ExaStr,"150 W 26TH ST APT 403, NEW YORK, NY 10001",10001,6825,C022,Rooftop,40.745419,-73.993461,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919757, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,e1a4aca58264c74ef5f56855ca3774cd,
36726810,36061,00801-1112,36726810,US,NY,150 W 26TH ST APT 502,"NEW YORK, NY 10001",NEW YORK,ExaStr,"150 W 26TH ST APT 502, NEW YORK, NY 10001",10001,6887,C022,Rooftop,40.745419,-73.993461,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919757, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,e1a4aca58264c74ef5f56855ca3774cd,
36726811,36061,00801-1113,36726811,US,NY,150 W 26TH ST APT 503,"NEW YORK, NY 10001",NEW YORK,ExaStr,"150 W 26TH ST APT 503, NEW YORK, NY 10001",10001,6887,C022,Rooftop,40.745419,-73.993461,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919757, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 58f953f161fe1bc7a61a6e6570068681",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,e1a4aca58264c74ef5f56855ca3774cd,
36726812,36061,00801-1115,36726812,US,NY,150 W 26TH ST APT 602,"NEW YORK, NY 10001",NEW YORK,ExaStr,"150 W 26TH ST APT 602, NEW YORK, NY 10001",10001,6887,C022,Rooftop,40.745419,-73.993461,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919757, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 58f953f161fe1bc7a61a6e6570068681",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,e1a4aca58264c74ef5f56855ca3774cd,
36733121,36061,00832-00327R,36733121,US,NY,11 W 30TH ST APT 7R,"NEW YORK, NY 10001",NEW YORK,ExaStr,"11 W 30TH ST APT 7R, NEW YORK, NY 10001",10001,4400,C019,Rooftop,40.746507,-73.987209,0.0,"CO36061, CS3644919, ND0000006500, ND0000571725, PL3651000, RS0004918238, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,624115f06414ff7101a233008d3ef4f7,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,0821dd6a647a879c7f27f16a42c60987,
36740035,36061,00804-00089W,36740035,US,NY,151 W 28TH ST APT 9W,"NEW YORK, NY 10001",NEW YORK,ExaStr,"151 W 28TH ST APT 9W, NEW YORK, NY 10001",10001,6112,C041,Rooftop,40.747190,-73.992672,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004919603, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,8aff385102d9af9e7787a8536849fd93,
36740036,36061,00804-00087W,36740036,US,NY,151 W 28TH ST APT 7W,"NEW YORK, NY 10001",NEW YORK,ExaStr,"151 W 28TH ST APT 7W, NEW YORK, NY 10001",10001,6112,C041,Rooftop,40.747190,-73.992672,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004919603, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,8aff385102d9af9e7787a8536849fd93,
36740037,36061,00804-00088W,36740037,US,NY,151 W 28TH ST RM 8W,"NEW YORK, NY 10001",NEW YORK,ExaStr,"151 W 28TH ST RM 8W, NEW YORK, NY 10001",10001,6112,C041,Rooftop,40.747190,-73.992672,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004919603, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,8aff385102d9af9e7787a8536849fd93,
36744405,36061,00696-0044,36744405,US,NY,514 W 25TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"514 W 25TH ST, NEW YORK, NY 10001",10001,5585,C031,Rooftop,40.749105,-74.004129,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36781474,36061,00778-0033,36781474,US,NY,211 W 28TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"211 W 28TH ST, NEW YORK, NY 10001",10001,5912,C010,Rooftop,40.747702,-73.993891,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36801669,36061,00775-0001,36801669,US,NY,300 8TH AVE,"NEW YORK, NY 10001",NEW YORK,ExaStr,"300 8TH AVE, NEW YORK, NY 10001",10001,4802,C028,Rooftop,40.746550,-73.997175,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 58f953f161fe1bc7a61a6e6570068681",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36816167,36061,00802-00526S,36816167,US,NY,114 W 27TH ST APT 6S,"NEW YORK, NY 10001",NEW YORK,ExaStr,"114 W 27TH ST APT 6S, NEW YORK, NY 10001",10001,6219,C043,Rooftop,40.745599,-73.991969,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004909452, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,d6a29c674eab6494c1e2dc73fc3a47af,
36850851,36061,00833-1002,36850851,US,NY,306 5TH AVE FL 2,"NEW YORK, NY 10001",NEW YORK,ExaStr,"306 5TH AVE FL 2, NEW YORK, NY 10001",10001,3600,C019,Rooftop,40.746891,-73.986100,0.0,"CO36061, CS3644919, DB3600077, ND0000006500, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,624115f06414ff7101a233008d3ef4f7,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36889435,36061,00722-00462FE,36889435,US,NY,408 W 25TH ST APT 2FE,"NEW YORK, NY 10001",NEW YORK,ExaStr,"408 W 25TH ST APT 2FE, NEW YORK, NY 10001",10001,6517,C028,Rooftop,40.747839,-74.001123,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911278, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,66010a7dfe9884fdb75ef6e47cedbeef,
36889436,36061,00722-00462RW,36889436,US,NY,408 W 25TH ST APT 2RW,"NEW YORK, NY 10001",NEW YORK,ExaStr,"408 W 25TH ST APT 2RW, NEW YORK, NY 10001",10001,6517,C028,Rooftop,40.747839,-74.001123,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911278, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,66010a7dfe9884fdb75ef6e47cedbeef,
36889437,36061,00731-00506K,36889437,US,NY,408 W 34TH ST APT 6K,"NEW YORK, NY 10001",NEW YORK,ExaStr,"408 W 34TH ST APT 6K, NEW YORK, NY 10001",10001,2338,C037,Rooftop,40.753291,-73.997098,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911279, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,f12756331c9fd1cc2bdf0059c770ddd4,
36889438,36061,00731-00503G,36889438,US,NY,408 W 34TH ST APT 3G,"NEW YORK, NY 10001",NEW YORK,ExaStr,"408 W 34TH ST APT 3G, NEW YORK, NY 10001",10001,2337,C037,Rooftop,40.753291,-73.997098,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911279, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,f12756331c9fd1cc2bdf0059c770ddd4,
36889439,36061,00731-00504L,36889439,US,NY,408 W 34TH ST APT 4L,"NEW YORK, NY 10001",NEW YORK,ExaStr,"408 W 34TH ST APT 4L, NEW YORK, NY 10001",10001,2318,C037,Rooftop,40.753291,-73.997098,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004911279, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,f12756331c9fd1cc2bdf0059c770ddd4,
36896888,36061,00775-00221L,36896888,US,NY,225 W 25TH ST APT 1L,"NEW YORK, NY 10001",NEW YORK,ExaStr,"225 W 25TH ST APT 1L, NEW YORK, NY 10001",10001,7123,C022,Rooftop,40.746027,-73.995653,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004909634, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c6b7ffd86959ff148cceea2daffa01dc,
36896889,36061,00775-00222J,36896889,US,NY,225 W 25TH ST APT 2J,"NEW YORK, NY 10001",NEW YORK,ExaStr,"225 W 25TH ST APT 2J, NEW YORK, NY 10001",10001,7123,C022,Rooftop,40.746027,-73.995653,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004909634, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c6b7ffd86959ff148cceea2daffa01dc,
36896890,36061,00775-00223F,36896890,US,NY,225 W 25TH ST APT 3F,"NEW YORK, NY 10001",NEW YORK,ExaStr,"225 W 25TH ST APT 3F, NEW YORK, NY 10001",10001,7133,C022,Rooftop,40.746027,-73.995653,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004909634, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c6b7ffd86959ff148cceea2daffa01dc,
36896891,36061,00775-00225D,36896891,US,NY,225 W 25TH ST APT 5D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"225 W 25TH ST APT 5D, NEW YORK, NY 10001",10001,7130,C022,Rooftop,40.746027,-73.995653,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004909634, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c6b7ffd86959ff148cceea2daffa01dc,
36896892,36061,00775-00226J,36896892,US,NY,225 W 25TH ST APT 6J,"NEW YORK, NY 10001",NEW YORK,ExaStr,"225 W 25TH ST APT 6J, NEW YORK, NY 10001",10001,7130,C022,Rooftop,40.746027,-73.995653,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004909634, SB0000105724, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"58f953f161fe1bc7a61a6e6570068681, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c6b7ffd86959ff148cceea2daffa01dc,
36897434,36061,00828-0040,36897434,US,NY,226 5TH AVE,"NEW YORK, NY 10001",NEW YORK,ExaStr,"226 5TH AVE, NEW YORK, NY 10001",10001,7706,C006,Rooftop,40.743937,-73.988241,0.0,"CO36061, CS3644919, DB3600077, ND0000128985, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36908663,36061,00780-0076,36908663,US,NY,410 8TH AVE,"NEW YORK, NY 10001",NEW YORK,ExaStr,"410 8TH AVE, NEW YORK, NY 10001",10001,1832,C014,Rooftop,40.749882,-73.994743,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36908966,36061,00722-0047,36908966,US,NY,410 W 25TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"410 W 25TH ST, NEW YORK, NY 10001",10001,6531,C028,Rooftop,40.747872,-74.001201,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36908967,36061,00722-00474A,36908967,US,NY,410 W 25TH ST APT 4A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"410 W 25TH ST APT 4A, NEW YORK, NY 10001",10001,6545,C028,Rooftop,40.747872,-74.001201,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
36924796,36061,00831-00203G,36924796,US,NY,1200 BROADWAY APT 3G,"NEW YORK, NY 10001",NEW YORK,ExaStr,"1200 BROADWAY APT 3G, NEW YORK, NY 10001",10001,4317,C052,Rooftop,40.746078,-73.988137,0.0,"CO36061, CS3644919, DB3600077, ND0000128985, ND0000571725, PL3651000, RS0004915887, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,cb1c28a843d5c331d36cd40949ffd5c7,
36924797,36061,00831-00204E,36924797,US,NY,1200 BROADWAY APT 4E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"1200 BROADWAY APT 4E, NEW YORK, NY 10001",10001,4318,C052,Rooftop,40.746078,-73.988137,0.0,"CO36061, CS3644919, ND0000128985, ND0000571725, PL3651000, RS0004915887, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,cb1c28a843d5c331d36cd40949ffd5c7,
36924798,36061,00831-00205B,36924798,US,NY,1200 BROADWAY APT 5B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"1200 BROADWAY APT 5B, NEW YORK, NY 10001",10001,4319,C052,Rooftop,40.746078,-73.988137,0.0,"CO36061, CS3644919, ND0000128985, ND0000571725, PL3651000, RS0004915887, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,cb1c28a843d5c331d36cd40949ffd5c7,
36924799,36061,00831-00206C,36924799,US,NY,1200 BROADWAY APT 6C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"1200 BROADWAY APT 6C, NEW YORK, NY 10001",10001,4320,C052,Rooftop,40.746078,-73.988137,0.0,"CO36061, CS3644919, DB3600077, ND0000128985, ND0000571725, PL3651000, RS0004915887, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,d9090896e5748a57261791296d353f1c,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,cb1c28a843d5c331d36cd40949ffd5c7,
